ween,1
hovers,1
tott,2
ungently,3
greediness,4
aquitaine,8
solicitor,3
domine,5
preambulate,1
mons,1
interrupt,14
pecks,3
scrap,6
cheaper,2
portrait,6
blotted,7
tarries,2
eternally,3
cinquepace,2
giddily,2
qualification,1
mouthful,1
breasted,2
enforcedly,1
mutius,14
relieves,1
dormouse,1
accosted,3
mortall,8
tastefull,1
returne,4
doubtlesse,2
waies,4
praiers,1
fantasticall,1
posied,1
scowls,1
insulter,1
compilation,5
agate,6
jamy,9
brothels,1
coriolanus,212
depart,83
hate,256
ghastly,8
water,210
charged,21
attainted,4
constancy,19
crowning,6
tied,49
huswife,7
sees,75
honest,330
heats,2
abandon,11
judges,9
persons,49
plume,10
attributed,7
dagger,52
nobleman,27
testament,14
actium,5
awaked,7
berry,7
cloyless,1
healing,4
thunders,10
feeders,3
righteously,1
pronounce,37
rind,3
groaning,12
eyeballs,9
unfaithful,1
defies,1
failing,13
undispos,1
fineness,4
hitherward,6
commanding,13
goer,1
adorer,1
unprizable,2
illustrious,6
pantler,4
aunt,247
gules,3
enterprises,5
whirlwind,3
wringing,6
easing,2
murderous,16
upshot,2
westmoreland,85
falstaff,598
falsify,1
ginger,8
curst,29
stolest,1
paul,10
topsy,9
imbrue,2
unyoked,1
illumineth,1
incredulous,5
corantos,1
sonance,1
deigned,4
hallooing,1
cowered,1
hopeful,23
grammar,5
interrupts,1
shrub,3
greybeards,1
talker,3
conformable,2
permission,50
undeservers,1
bastardizing,1
throwest,1
blanch,2
upshoot,1
visages,5
blackamoors,2
maggot,1
buttress,1
pillows,8
smacking,1
unspeak,1
francisca,5
taphouse,1
resemblance,10
uncapable,2
prosecute,4
prohibit,1
lown,2
continuate,2
antiochus,31
fired,7
provexit,1
sweetened,1
unwieldy,4
awed,3
trovato,1
clang,2
regia,1
wearily,3
befitting,1
enfranchis,3
manslaughter,1
tubs,1
courier,1
cocytus,1
malvolio,130
extravagancy,1
moyses,1
subduing,2
shooke,1
neuer,1
lawde,1
slaketh,1
steadfastly,4
electronic,135
contact,17
maximum,5
expects,8
master,931
drown,82
interest,109
ranks,23
equipage,3
invention,36
suff,11
jollity,6
unhappily,9
untrue,9
distraction,14
bury,52
valour,119
denial,15
quirks,4
close,173
ptolemy,3
pinches,5
stirring,29
article,27
burnished,1
playing,61
organs,8
competitors,5
requested,9
chaps,8
lastly,12
archelaus,1
sues,5
source,19
safed,1
rive,6
frosty,11
puffing,2
handkerchief,48
somewhere,18
digest,15
centuries,2
yawn,9
interjoin,1
trembling,37
survivor,4
shortness,5
mulmutius,2
skipp,1
foreshow,2
declension,2
neutral,4
bodikin,1
peating,1
impressed,14
palisadoes,1
closer,4
beastliness,1
skimble,1
heinously,1
hogshead,5
misorder,1
shog,2
contrived,9
cudgels,2
santrailles,1
discretions,3
forfeiting,2
clifford,138
animis,1
gobbets,2
brigandine,1
contenteth,1
gurney,5
forethought,4
disquietly,1
arinado,1
clogs,2
crotchets,5
droppeth,1
harum,4
heme,7
villagery,1
tented,1
simonides,58
drunkenly,2
crushing,4
parsley,1
sacrificial,1
penurious,1
nois,1
antenor,16
handlest,1
maxim,1
sphered,1
quaffing,1
coystril,1
cohere,1
closest,3
braggardism,1
breathlesse,1
patterne,1
zeale,1
youthes,2
silke,1
gentlenesse,1
heares,1
conjurings,1
sinnes,1
traitorly,1
amorously,1
cuckoos,1
relieveth,1
brisky,1
timothy,1
inspird,1
project,434
fuel,6
ragged,28
twire,1
stol,48
engrafted,1
wretch,67
possesseth,2
indeed,581
gluttoning,1
dial,14
wilfulness,2
trick,55
canon,6
acutely,6
miss,864
messenger,356
fondness,4
passions,25
noise,126
prepared,49
sickens,2
vouchsafed,3
keels,1
browsed,2
oars,6
bended,7
punish,41
accuses,2
requests,15
harping,2
school,79
dunghills,2
amaze,12
tree,85
warble,4
rhymes,10
wraps,1
fridays,2
seditious,2
immediately,98
cords,19
glimmer,3
assaulted,2
nervy,1
rises,21
contemn,6
twine,3
territories,11
destroyer,1
bigger,25
articles,27
endur,10
mary,63
franklin,2
oppositions,1
irregulous,1
importantly,1
instrumental,1
stung,5
backed,8
hugger,1
bubbles,3
bruise,9
misquote,1
gower,71
kirtle,1
considerance,1
disciplines,7
dismounted,2
adulation,1
unfallible,1
thirteen,8
overpass,1
upstart,3
terribly,4
engirt,4
relenting,5
choicely,1
peaceably,2
claret,1
unstaunched,1
cranmer,36
contribution,4
prayed,11
vaults,3
ruddy,8
benison,4
grumble,4
cowish,1
perpendicularly,1
navarre,12
dominator,3
entitle,3
haud,4
replenished,3
strung,2
meetings,7
inventor,2
sweaten,1
precisian,1
lunes,2
readins,1
phibbus,1
thyme,2
unquietness,2
rooteth,2
contributors,1
cacaliban,1
stanch,1
dimm,2
brock,1
concurs,1
moone,5
wishd,1
chaffy,1
cleare,2
daugh,1
pleadeth,1
unperceived,1
imparteth,1
exporting,5
indemnify,5
paperwork,5
farmer,6
tamer,1
such,2295
possessed,56
hearsay,2
frown,63
stronger,52
steal,93
divide,32
famished,6
sighs,72
siege,36
learning,61
sport,142
intermixed,2
ransoms,2
dressings,2
deserve,89
dearth,12
serve,211
adoption,4
enforce,38
wealthiest,1
nobly,40
impositions,1
natural,128
enfranchise,4
notice,94
burgonet,4
cookery,4
bulk,16
useful,39
censuring,3
reverence,52
destinies,7
usurp,30
patiently,30
rumination,2
talking,119
pathetical,3
shrive,2
cates,4
suborn,8
witnesses,10
volscian,10
acting,16
dastard,6
exquisite,17
standers,5
hostage,3
thrift,12
torturers,1
uphoarded,1
quills,2
refrain,15
shipp,8
saddle,19
stab,17
axletree,1
knighthood,16
warwick,422
peeped,16
arthur,79
cheating,2
stretching,2
flaws,5
unloose,5
defunction,1
sutler,1
pertain,2
vary,7
firk,2
sciences,2
captivate,5
inshipp,1
circled,6
grumbling,3
orders,21
plasterer,1
dipped,1
wishful,1
fettered,1
outspeaks,1
ramm,2
frighting,3
edgar,135
apollo,32
cullionly,1
yell,4
pencils,4
rooks,2
illness,6
bodements,2
appropriation,1
scap,3
nole,1
fortification,1
dealest,1
circling,2
prudence,9
griping,3
balk,2
pithy,1
adoring,2
scythia,2
hisses,3
happely,1
knightes,2
horseman,3
opus,2
prethee,1
antigonus,33
beldame,2
ensuring,5
gros,1
hereby,3
wholesom,1
sayle,1
free,259
worms,25
eternal,52
dust,81
pain,141
flesh,161
thrice,88
sufferance,24
signs,49
general,306
felt,379
teeming,6
next,365
divert,6
protected,25
madam,574
demonstrate,5
tottering,2
coarsely,2
compel,9
scarus,20
stag,6
practise,25
adulterous,2
victorious,18
harness,8
spanieled,1
bereave,5
celia,127
stalling,1
aliena,8
taxing,2
gallop,9
berhymed,1
eighteen,10
females,10
chat,17
forthwith,24
complainings,1
traducement,1
nobles,41
revolts,7
garb,5
dorothy,3
condolement,1
unproportion,1
hebenon,1
satirical,3
rusty,12
cuffs,3
actively,1
saidst,2
micher,1
coats,23
honeyseed,2
chipped,1
digression,3
misbecame,1
shrews,1
miscreate,1
impounded,1
contrariously,1
profits,13
family,274
divest,2
crispin,3
conjurers,2
puzel,1
crossing,11
lordings,2
stinks,1
writs,1
adage,2
however,195
denouncing,2
confused,13
reverse,7
fost,1
fleer,4
wares,3
howlet,2
destroying,3
weariest,1
cerecloth,1
scylla,1
washer,1
tattlings,1
cobweb,12
frolic,9
enchafed,1
designment,1
clink,5
denoted,3
procreants,1
immortality,6
untruth,1
climbs,2
dollar,5
confluence,1
fevers,2
rother,1
triumphers,1
shive,1
stitches,5
faithfull,1
vpon,13
cryes,1
clogges,1
marshals,1
appeares,4
hether,2
liberall,1
waie,1
heartiness,2
acture,1
girths,1
entity,15
proprietary,5
caution,9
retorts,3
other,1327
mother,1069
times,316
silver,116
control,23
clay,22
richer,25
theft,17
figure,77
drowns,6
behaviours,6
amaz,34
latter,53
egregious,5
gamester,9
nodded,20
trumpet,94
parthians,1
manhood,32
followers,50
roll,15
applies,4
umber,2
boisterous,11
fourscore,14
sluttishness,1
bridegrooms,1
slug,4
ditches,2
pikes,9
transported,13
trident,2
obeys,5
shent,4
unshout,1
vaulted,2
discern,14
debts,30
untaught,6
wren,8
beginners,5
lopp,6
voltemand,9
clad,7
lewdness,2
easier,24
hypocrites,2
glitt,1
gaunt,73
moldwarp,1
innkeeper,1
innocence,28
lisping,5
wrested,3
cophetua,4
contenta,1
pharamond,3
parles,1
trop,2
unwish,2
vaillant,1
certify,1
patay,1
implored,5
furred,1
hardiest,1
repassed,1
espy,4
shriller,1
tarrying,4
fops,1
sprigs,1
horseway,1
fumiter,1
allusion,9
informs,4
propagation,1
fleshmonger,1
quits,3
shadowed,3
casements,3
moonlight,13
plessing,1
chariness,1
benign,1
unstaid,3
saracens,1
destined,4
bobbed,2
households,5
spited,2
amid,6
marmoset,1
jingling,2
lucullus,16
raving,1
exces,1
seasond,2
dyde,1
friske,1
heavie,1
liverie,1
gamon,1
enduring,3
chastest,1
starteth,1
enfranchising,1
network,6
weake,3
death,1097
golden,130
having,386
destroys,2
past,209
thing,605
famoused,1
apparel,42
disdaineth,2
wherever,21
iniquity,13
crushed,8
steepy,2
restful,6
sweetness,19
dignity,60
purple,33
sauces,1
pray,851
purity,12
watching,45
bertram,136
skilful,8
commonwealth,28
slowness,2
otherwise,67
fortunes,129
choughs,5
jove,98
fleshes,1
revives,4
astonish,12
fertile,16
fetters,2
celerity,8
orbs,6
ajax,128
bald,24
quip,1
heady,4
fosset,1
tarquin,42
phoebus,16
freedoms,1
manifests,2
abated,3
issues,12
unparallel,2
casually,1
placing,9
zephyrs,1
jovial,7
fetter,5
reviv,6
operate,2
benediction,8
smokes,3
unhous,1
whiff,2
nasty,5
pleurisy,1
equity,4
hobnails,2
braver,11
melody,19
likeliest,1
neighing,6
mails,2
anybody,42
admonishing,1
piti,1
unhallow,8
cunningly,6
shouldering,1
bandying,3
waterford,1
overjoy,3
scorning,7
unchanging,1
rhesus,1
impose,14
thwarting,5
monk,6
tipstaves,1
colbrand,2
lien,1
lucilius,37
expounded,2
passio,1
centaurs,3
compar,2
sliding,1
melancholies,1
abridgment,1
negotiate,2
minerals,1
intrude,5
fides,1
shafts,2
contends,1
opprobriously,1
ripening,2
chequering,2
pheeze,2
bedazzled,1
pencill,2
pilots,1
monstruosity,1
lumpish,1
humaine,1
reckning,1
pineth,1
misgoverning,1
engend,2
night,981
when,3507
nature,494
gentle,439
cries,82
obsequious,11
active,27
messengers,35
sharp,113
broils,12
seals,12
immortal,40
dwells,21
divine,69
impression,32
bated,8
humbly,69
impossibility,4
boys,191
shift,31
palmers,6
names,79
pregnant,15
palled,1
hearty,35
swoons,5
stray,15
horror,28
dreaded,17
holla,13
foil,18
sobbing,11
pitiless,4
damask,7
displeas,7
stigmatical,1
agents,8
insurrection,6
courts,10
consulship,1
porch,12
unchilded,1
cassibelan,4
measur,8
comb,5
singular,13
vanquisheth,1
sledded,1
pioner,2
fishmonger,2
swaddling,1
sleeper,2
panders,2
perfections,11
assigns,2
christendom,18
unclasp,8
prelate,10
profited,2
doncaster,2
horsed,2
slops,2
surveyors,1
defensible,2
smith,17
infer,6
erpingham,12
lewis,51
inheritrix,1
crispianus,1
literatured,1
enschedul,1
noster,1
memphis,1
festivals,3
rigorously,1
qualm,3
lincoln,8
unloosed,1
stepped,7
congee,1
ripeness,2
slanderer,4
forwearied,1
attains,1
legacies,2
lipsbury,1
tithing,2
alencon,2
rackers,1
logs,10
hallowmas,4
treasonable,1
abraham,6
varld,1
gallimaufry,2
peds,1
pyramus,62
interchang,1
earthlier,1
sailing,5
burglary,1
iago,358
reconciliation,3
perfum,4
chrysolite,1
apex,1
sprightfully,1
derby,19
whitebeards,1
profaners,2
misapplied,2
taketh,1
securing,2
separates,2
lawlessly,1
shakspeare,1
downe,20
iunos,1
dide,2
pricke,1
choris,1
bauldricke,1
turnd,1
girle,1
drawne,1
facto,1
sundred,1
findings,1
hoarsely,3
hasteth,2
coasteth,1
mississippi,5
yeomen,4
divorced,7
fann,2
feelst,2
william,140
life,1268
midsummer,8
whose,830
leaving,84
white,256
after,1013
gardens,9
loved,176
accessary,4
verdict,8
betwixt,56
wait,137
beggar,84
commend,104
breeds,29
ears,210
wishes,95
military,13
credible,1
spied,11
bottom,120
infixing,1
feather,37
strewed,3
tissue,1
trembled,12
lions,28
induce,9
tremblingly,1
coat,52
wages,14
chopped,2
glean,5
emulation,11
netherlands,1
creditor,6
during,76
smote,6
buys,11
heav,9
drains,1
impasted,1
repentance,10
conjuring,2
london,268
hoofs,6
fleas,2
disputation,4
copper,7
confederacy,6
lanthorn,4
successful,16
succedant,1
appelez,4
mead,6
vieweth,1
craving,7
ashy,4
woefull,3
pinnace,3
bezonians,1
hopkins,2
bowed,24
unmatched,4
flatteries,6
perceives,4
saba,1
alchemist,2
ransacking,1
fearfulness,1
stemming,1
surest,3
curiosity,42
flee,1
feminine,11
umbra,1
mill,5
visitings,1
lizard,2
imperfection,3
noverbs,1
antres,1
ingredient,2
brimstone,3
seasoned,2
mercutio,176
prouds,2
disobedient,7
basin,6
execrable,1
consanguinity,1
palamedes,1
jets,1
scathful,1
cheeke,2
operance,1
performe,1
pushes,2
signes,3
frownes,3
charme,1
doombe,1
ipso,1
negative,4
clepes,1
accordance,11
accepting,13
gotten,5
shearers,2
labour,119
contracted,15
abundance,14
fresh,147
excuse,119
glass,105
despite,66
rain,98
wrong,370
images,17
morn,49
excusing,2
pour,48
linger,14
admit,33
repay,5
counted,17
damasked,1
slavery,5
reckoned,4
dulcet,6
royal,222
worshipper,2
traduc,3
submit,18
appointments,3
titled,2
compose,8
certainly,132
hanged,43
throes,4
provinces,6
garland,36
enclouded,1
beginning,67
entrances,2
gout,8
lunacy,5
capricious,4
begone,4
traverse,4
syracusa,5
perhaps,195
rabble,13
budger,1
shrug,11
widows,10
tetter,3
butts,11
unknit,4
epitome,1
tickle,13
stricter,1
confection,1
pastors,1
reconcilement,1
burgomasters,1
intemperance,2
original,25
canaries,4
lorraine,2
cowarded,1
bourbier,1
investing,2
endamage,2
yoketh,1
ignobly,4
graybeard,1
shortened,2
sicil,1
bags,13
poise,7
condign,2
chines,1
wreaths,5
whispering,23
moorfields,1
undetermin,1
artemidorus,8
sardians,1
soliciting,5
enguard,1
disclaims,1
harshness,4
contemns,1
clipt,1
maws,2
barabbas,1
swearer,1
instalment,3
momentany,1
charmeth,1
turban,2
nousle,1
belching,2
trebles,3
spears,1
baptis,2
healthsome,2
girth,2
chattering,3
appendix,1
boresprit,1
claribel,4
servilius,21
outsides,1
destroyers,1
befriended,3
gath,1
nuntius,1
sympathise,2
tenths,1
mischances,3
roofe,1
roring,1
browes,1
quarrell,2
freckle,1
seate,1
girthes,1
petticoate,1
welcom,2
aloes,1
promoting,11
contumeliously,1
forever,23
commixture,1
errs,3
laws,90
cleopatra,278
untainted,7
blind,108
twain,47
kindness,111
fulness,5
ruminate,8
late,294
stamped,10
unkindness,26
bower,15
surety,22
wooing,29
unseason,3
knaveries,4
attendants,160
warrant,200
transcendence,1
catching,17
foils,9
replied,187
denounced,3
heirs,25
puppet,9
carelessly,6
laboured,8
emulator,1
bills,22
cock,39
parlous,4
murderers,27
engage,11
departedst,1
sorcerers,3
barrenness,1
wave,21
divines,4
broil,8
vail,11
fisting,2
gnat,5
undergoes,2
forestall,9
disdaining,4
runagates,2
emulate,2
nemean,3
encompassment,1
pastoral,4
larded,4
conjunctive,2
dizzy,4
unbuttoning,1
scottish,4
razes,1
sincerity,15
chewet,1
liveth,3
outbreathed,1
loiter,2
edward,392
raze,6
pining,7
whelks,1
unspotted,7
langues,1
divinest,4
vapors,1
servile,11
aspiring,9
inflict,10
forgets,8
concubine,1
presaging,1
dilatory,5
spout,5
wildest,4
grievously,7
rostrum,1
prediction,4
pelting,7
unremovable,1
sleepest,2
spruce,3
translation,2
caithness,6
newt,2
immoderate,1
pose,1
fallible,1
procures,3
refell,1
undervalued,2
sabbath,5
deceivers,1
properest,2
lychorida,19
venomed,2
sickliness,1
dubbed,2
benvolio,158
fisher,6
sallow,2
molto,1
specialities,1
unscarr,1
blackamoor,2
appertainings,2
hypolita,3
iades,1
veritie,1
foyzon,1
vnclaspe,1
derivative,16
dildos,1
urgeth,2
postscript,6
gorget,1
produced,46
cunning,87
wishing,41
shine,61
enough,577
praising,14
deceivest,1
feasting,13
gifts,67
goodness,90
wires,2
moderate,10
mightiest,7
practice,54
breeding,38
buttock,4
stable,11
undoing,7
clothes,93
charges,19
whip,41
chitopher,1
volubility,3
inhuman,10
target,6
lowness,4
bacchus,3
orodes,1
cheerful,64
frighted,18
watchmen,6
adieus,4
allows,6
earnest,78
hospitality,8
gallows,23
goblet,2
scoffer,1
outrage,16
jeer,2
rout,13
unluckily,13
issued,8
restitution,4
ordinance,9
corrected,6
sentenc,6
directitude,2
outstood,1
leaven,3
preservers,1
excited,37
climatures,1
judgest,2
pomegarnet,1
peppercorn,1
bearest,5
gainsaid,1
ephesians,1
lake,27
oxford,57
crowd,12
overwhelm,4
cull,14
bridge,23
wipes,1
eaux,1
joan,28
perverse,11
gloomy,9
callet,3
indebted,10
savoy,2
saxton,2
spray,1
unbounded,2
abbots,1
inglorious,1
ides,7
ingrafted,1
pight,2
discommend,1
houseless,2
dictynna,3
savouring,1
ronyon,2
conspirers,1
antidote,1
stinkingly,1
scimitar,3
unpractis,3
compremises,1
udge,1
plummet,3
glimmering,3
outsleep,1
paragons,1
litigious,1
ensnareth,1
dabbled,1
pois,4
unseemly,3
gremio,93
pertly,2
passive,2
straggling,2
unfrequented,2
imposthume,1
bowers,1
cloyment,1
renegado,1
vexest,1
inscrutable,1
unrevers,1
feare,15
talke,7
loden,1
hirs,1
disturbe,1
feedes,1
showt,2
crymes,1
thankefull,2
temporizer,1
splitt,1
resolving,14
impurity,1
purloin,1
barketh,1
employees,6
solomon,2
baron,5
listened,43
gentlemen,319
inconstant,12
acquainted,70
gazeth,3
therein,64
roses,58
lacked,8
overturn,2
mars,55
suffer,135
broad,35
polished,6
eclipse,7
dyer,1
missed,21
mourningly,1
companion,68
gloss,17
brooch,9
shallow,268
nothings,5
between,394
grounds,20
examin,2
honester,5
crowns,64
seventeen,13
prais,24
parallel,8
doubly,11
antonius,10
competitor,5
oyster,8
roasted,6
ashamed,74
endeavour,37
plebeians,25
visible,19
trimming,6
brotherly,9
sayings,6
spitting,1
inspiration,11
sweats,5
monstrously,1
freelier,1
apes,12
mockery,11
marcians,1
babies,42
contrariety,2
garbage,2
derogate,3
knighted,5
swerve,4
harmless,30
goblin,2
thicker,8
essentially,3
capability,1
duck,12
defile,6
eruptions,3
pricks,14
gunpowder,6
presurmise,1
mare,9
spiritual,10
playhouse,2
barbason,2
suerly,1
clipper,1
comings,1
heure,1
discomfiture,2
warranteth,1
boding,5
ferrara,1
circlets,2
juror,1
harbourage,2
guiltiness,9
disturbed,23
regan,105
hollowness,3
vengeances,1
dislocate,1
interlude,5
curate,6
moth,99
minnow,2
peeping,10
saucers,2
conceits,5
undeserving,5
shoal,1
influences,4
informal,2
conjured,2
presses,6
heartly,2
unrak,1
toothpicker,1
quests,1
declin,4
humming,5
sharpens,3
breathest,1
manure,1
methoughts,4
recomforture,1
perturbations,1
striketh,1
amerce,2
misadventure,5
presenters,1
sugarsop,1
surpasseth,1
barnacles,1
dissolves,3
jurors,1
footman,6
handsomeness,1
testril,1
dwelt,9
journeying,1
despiseth,2
blackfriers,1
sence,7
faire,43
losse,4
maturely,1
vrnes,1
twyn,1
epitaphes,1
feede,1
cheerely,1
ganimead,1
embost,1
growes,1
tottring,1
owning,1
discontenting,1
ceaseless,3
hollows,2
stoics,1
pestered,1
check,64
user,16
prepare,95
whereon,41
scope,31
embassy,14
move,132
captain,200
robe,25
forsworn,70
disposed,31
depend,44
gathered,30
pitied,25
worser,22
longing,46
vowed,10
imagination,37
yourselves,80
principles,6
quatch,1
paracelsus,1
settle,35
stratagem,11
persists,2
pinch,51
eros,62
scuffles,1
surfeits,8
murder,159
impatience,32
inclination,35
pledge,23
determines,3
fumblest,1
prisons,4
exile,35
merrier,8
peascod,5
whining,5
trow,16
goldsmiths,1
gallops,8
tapster,15
circumstance,58
asses,9
situate,2
desir,20
periwig,3
incorporate,11
desk,19
hound,14
hews,2
triton,1
multiplied,3
thumb,22
rages,14
pates,3
heighten,2
ensues,7
accessible,6
furr,4
worldly,27
fumes,3
greeks,32
mortally,6
unweeded,1
rede,1
ordnance,8
bawdy,14
givers,1
compulsive,2
shrewsbury,25
counties,6
brooches,2
galloway,1
taverns,4
surfeiting,4
chartered,1
girdling,1
porters,2
natifs,1
spirited,5
ferret,3
fertility,2
upholding,1
touraine,5
spells,8
dandle,2
alban,4
passengers,4
conduit,5
lutheran,1
sequence,4
trunks,5
shrieking,6
finical,1
smoothly,9
tanquam,1
canus,1
delinquents,1
picklock,1
belmont,22
leisures,3
rival,11
tattling,3
polecat,1
imagining,4
mural,1
reprobance,1
varies,1
garish,4
tutto,1
counterpoints,1
farthingales,1
blear,1
oweth,1
instinctively,9
bedimm,1
publication,1
scantling,1
asinico,1
purely,2
misdemeanours,1
crews,1
onely,9
resolu,1
iouis,1
dukedome,2
teare,1
fecks,1
disliken,1
pollute,2
wets,1
briar,1
licking,1
unwarily,1
crownes,2
terme,1
loade,1
conquest,38
princes,125
knows,270
cover,59
sought,56
lawful,65
seldom,84
indirectly,14
shamed,7
richly,17
amongst,58
turk,18
italian,46
council,58
breadth,13
misery,70
overture,6
repetition,13
abed,10
fiftyfold,1
generals,8
round,241
soonest,8
unheard,6
luxuriously,5
landmen,1
nests,5
unmuzzle,1
runaways,3
schoolboy,1
slippered,1
whistles,5
sterner,2
clubs,11
heaped,4
bushes,13
blunts,2
plainer,5
dainty,30
corn,36
superfluity,4
wedg,1
censor,1
cudgel,16
assuage,5
trunk,38
tomboys,1
dirty,29
ancestry,4
appeas,3
francisco,18
suspiration,1
primy,1
distant,15
purport,3
jephthah,4
rugged,6
plucks,16
shocks,4
pagan,6
provincial,3
dragg,2
normandy,7
chough,3
dials,2
mutter,5
plumed,4
eyesight,9
gray,36
carmen,1
encircled,4
rivage,1
appelons,1
menton,2
narines,1
boastful,1
fierceness,3
farced,1
relapse,3
maison,1
plenties,1
hommes,1
bettre,1
hermit,6
paramour,6
accomplices,1
aldermen,4
accused,16
handicraftsmen,1
mistakes,14
rescuing,1
daintry,1
godmother,4
increaseth,2
goatish,1
eels,2
mutations,1
sympathiz,2
pretia,1
horace,3
targe,1
chimneys,3
relations,34
charmed,13
staunchless,1
testimonied,1
tevil,1
keiser,1
baboons,1
eyas,1
oyes,2
thisbe,56
observations,5
secondarily,1
unbookish,1
cased,2
unrespective,2
meacock,1
uncurls,1
tattle,1
mirable,1
concur,1
curio,13
foreknowledge,1
mores,1
visitating,1
shewd,2
empleach,1
panteth,1
forging,1
synods,1
tragedy,40
nothing,1062
deceive,37
without,785
painful,29
thus,885
hiding,15
defaced,5
dressing,22
extant,6
presage,9
transport,7
gaol,10
counterpoise,5
greets,13
isbels,2
rascal,62
verity,10
deeper,20
lepidus,73
witch,100
almanacs,1
differing,4
poop,2
abominations,2
strings,17
mislike,5
masters,114
unreconciliable,1
worm,44
unbashful,1
batlet,1
effeminate,8
silk,55
pompous,6
simpering,1
managed,15
apparently,18
execution,57
vesture,5
capital,37
unburied,3
rove,1
humbler,3
whereat,21
speeches,33
tyrannically,1
nunnery,8
crawling,3
deject,3
transports,3
sweepstake,1
argues,12
percy,106
quiddities,1
sandy,8
parliament,27
principle,8
pish,4
alehouse,10
tway,1
sobriety,3
nestor,71
graceless,6
bricklayer,2
emmanuel,2
cottages,5
poltroons,1
helmets,4
atlas,3
northumberlands,1
ampthill,1
councillor,3
raileth,1
disjoining,1
brooded,3
strato,14
illuminate,1
augurers,2
unassailable,1
meditates,1
unfriended,3
appertains,1
trundle,1
simp,1
tallest,5
fadge,2
aleppo,2
initiate,1
disseat,1
warped,4
withdrawing,4
helmed,1
forerunning,1
disvalued,1
farthingale,3
tufts,1
phillida,1
henchman,1
mediators,2
paradoxes,2
matches,8
weaved,2
stringless,1
taxes,6
erned,1
jauncing,3
mattock,7
incharitable,1
invert,2
disproportioned,1
complainer,1
fulfilling,1
boreas,1
insisture,1
wheezing,1
corded,2
reveald,2
iengling,1
lawes,1
broome,1
sowes,1
bosomes,1
grip,2
redeeming,3
huntingdon,2
austereness,1
merry,219
each,481
singleness,3
sell,52
west,44
lame,25
separation,16
describe,19
bitterness,23
remember,331
ground,233
imprint,1
wiry,2
maid,235
enemy,194
sleepy,16
methink,1
courtesies,11
carried,65
craft,21
streets,64
swords,82
embers,3
invite,34
undinted,1
leaky,2
lined,11
infringe,5
fishers,2
official,16
unhearts,1
tumbled,17
thankfulness,7
severn,6
supp,6
clotpoll,2
wassail,3
airs,18
brevity,5
appurtenance,1
pyrrhus,13
brainish,1
wheaten,6
sedgy,1
ebrew,1
trickling,2
drowsed,1
reversion,4
doll,61
appertinent,2
entered,78
births,6
bluebottle,1
creditors,10
bates,12
exampl,2
pioneers,1
enrounded,1
aucun,1
abaissiez,1
masculine,10
defer,5
betroth,8
subversion,1
miserably,2
inviolable,3
footstool,4
festival,15
clergymen,9
reverberate,2
extenuated,1
pella,1
debosh,1
pudder,1
volable,1
arteries,1
clepeth,1
iscariot,1
hibocrates,1
pede,1
willfully,1
enigmatical,1
advocation,1
thaliard,17
sleided,2
cotshall,1
troublest,1
ropery,2
sleekly,1
pius,1
bewet,1
astrea,1
heeles,1
divells,1
cosin,2
heer,1
falne,2
linde,1
auncient,1
shadowie,1
unwapper,1
rogero,1
termless,1
indicate,5
flushing,3
wanderers,3
crusts,1
intendments,1
richard,791
print,28
candles,9
trust,231
assailed,4
record,28
chopt,3
unstained,5
enlarged,2
sunset,12
finding,62
turn,466
potions,8
fervour,5
fetch,139
purse,92
greeting,29
woodland,1
furies,5
people,573
stiff,30
doubled,10
hook,13
meeting,97
animal,5
erring,6
lucretia,5
mishaps,5
reverent,9
shuts,8
gnawing,3
storehouse,3
swims,3
meiny,2
glasses,16
neat,31
empery,6
values,11
crimson,22
allure,4
stirr,7
invites,6
stages,3
longed,46
cherub,4
riband,3
menteith,9
ravishing,5
maintained,7
shakest,2
girdles,3
appliances,2
turnbull,1
environ,4
heroical,4
slaughtermen,2
thawing,1
thames,7
rawly,1
fling,12
helpers,2
twinkling,5
reasonless,2
trash,15
flagging,1
dashing,7
laurence,123
wasps,3
incense,13
proscription,3
labeo,1
derides,1
skip,10
beseemeth,1
uprising,1
turtles,7
pertaunt,1
pompion,1
enjoined,1
adhere,2
possets,1
dribbling,1
skins,6
bechanc,1
mette,1
flemish,1
edition,15
veritable,1
venetians,1
misdread,1
disturbances,1
adopts,1
ruffling,1
freshness,6
viceroys,1
beagles,1
simpler,3
typhon,2
drest,1
cancer,1
thrones,3
cloistress,1
inventoried,1
pavin,1
followest,1
chattring,2
laide,4
locke,1
suffrers,1
scowrd,1
enemie,1
reveale,1
horrour,1
callat,1
pearly,1
dearely,1
brow,99
makeless,1
others,367
again,1278
poet,71
buried,75
repose,37
mortality,17
veil,24
dreaming,13
gazing,22
wrack,32
formerly,17
creaking,2
intimate,23
disgraces,5
confession,26
thereabouts,4
armipotent,3
sonnet,11
alias,2
chill,9
excus,7
train,104
scribes,4
raise,59
muss,1
discomfort,11
swifter,15
ditch,9
amiens,18
hunt,42
udders,1
surplus,2
flour,2
pricking,7
blanket,7
unkinglike,1
creates,1
justicer,3
friending,1
thereabout,1
loser,5
tanner,2
corpse,14
halfpennyworth,1
herds,2
bridgenorth,2
maidenhead,15
quenching,2
lingers,5
immaculate,9
ambiguities,3
tower,109
frivolous,11
accustom,3
regentship,1
repealed,5
unhoped,1
relate,22
distinguished,12
hames,1
exaction,3
